delivery_id,factory_id,project_id,date,priority_level,demand,distance_km,weather_index,traffic_index,predicted_delay_probability,priority_score,recommended_action
D241,F2,P169,2026-04-18,Low,1,442.6,0.71,0.25,1.0,0.394169907051444,High risk: prioritize dispatch and monitor closely
D384,F3,P27,2026-04-28,Low,1,433.74,0.56,0.32,1.0,0.39399313091317933,High risk: prioritize dispatch and monitor closely
D431,F2,P159,2026-04-19,Low,1,546.5,0.33,0.43,1.0,0.39372509452774496,High risk: prioritize dispatch and monitor closely
D1175,F5,P43,2026-04-18,Low,1,426.31,0.71,0.25,1.0,0.3933424826828059,High risk: prioritize dispatch and monitor closely
D1157,F4,P124,2026-04-18,Low,1,413.3,0.71,0.25,1.0,0.3926816606425369,High risk: prioritize dispatch and monitor closely
D838,F2,P145,2026-04-18,Low,1,408.02,0.71,0.25,1.0,0.3924134715285768,High risk: prioritize dispatch and monitor closely
D648,F1,P200,2026-04-28,Low,1,398.4,0.56,0.32,1.0,0.3921980924117876,High risk: prioritize dispatch and monitor closely
D847,F2,P66,2026-04-18,Low,1,401.98,0.71,0.25,1.0,0.39210667943609223,High risk: prioritize dispatch and monitor closely
D415,F1,P200,2026-04-18,Low,1,398.4,0.71,0.25,1.0,0.39192483908988446,High risk: prioritize dispatch and monitor closely
D226,F2,P145,2026-04-17,Low,1,408.02,0.48,0.38,0.9975039123630672,0.3919171663589018,High risk: prioritize dispatch and monitor closely
D190,F4,P26,2026-04-20,Low,1,634.65,0.25,0.41,1.0,0.3918694845244397,High risk: prioritize dispatch and monitor closely
D271,F1,P62,2026-04-03,Low,1,634.12,0.11,0.93,1.0,0.39181041657662247,High risk: prioritize dispatch and monitor closely
D1036,F5,P42,2026-04-20,Low,1,632.82,0.25,0.41,1.0,0.391776532615624,High risk: prioritize dispatch and monitor closely
D669,F1,P158,2026-04-01,Low,1,585.94,0.55,0.21,1.0,0.3914849225876907,High risk: prioritize dispatch and monitor closely
D402,F5,P126,2026-04-12,Low,1,571.56,0.51,0.23,1.0,0.39104384064601283,High risk: prioritize dispatch and monitor closely
D826,F5,P53,2026-04-10,Low,1,660.82,0.22,0.4,1.0,0.39086805751531156,High risk: prioritize dispatch and monitor closely
D464,F1,P145,2026-04-01,Low,1,568.44,0.55,0.21,1.0,0.39059603821377004,High risk: prioritize dispatch and monitor closely
D726,F1,P179,2026-04-14,Low,1,264.12,0.88,0.24,1.0,0.3905211475689185,High risk: prioritize dispatch and monitor closely
D240,F1,P40,2026-04-28,Low,1,365.33,0.56,0.32,1.0,0.39051835491204157,High risk: prioritize dispatch and monitor closely
D63,F1,P110,2026-04-17,Low,1,354.04,0.48,0.38,1.0,0.39045925670155135,High risk: prioritize dispatch and monitor closely
D81,F3,P169,2026-04-17,Low,1,376.91,0.48,0.38,0.9975026096033404,0.3903363138058587,High risk: prioritize dispatch and monitor closely
D920,F1,P16,2026-04-17,Low,1,370.9,0.48,0.38,0.9975026096033404,0.390031045515158,High risk: prioritize dispatch and monitor closely
D508,F5,P200,2026-04-18,Low,1,380.61,0.71,0.25,0.9975039123630672,0.3897373069463044,High risk: prioritize dispatch and monitor closely
D67,F5,P190,2026-04-28,Low,1,341.02,0.56,0.32,1.0,0.3892835675331838,High risk: prioritize dispatch and monitor closely
D160,F2,P91,2026-04-14,Low,1,233.32,0.88,0.24,1.0,0.38895671107081814,High risk: prioritize dispatch and monitor closely
D1086,F3,P95,2026-04-01,Low,1,531.96,0.55,0.21,1.0,0.38874309524459144,High risk: prioritize dispatch and monitor closely
D168,F4,P50,2026-04-03,Low,1,571.14,0.11,0.93,1.0,0.38861144869836406,High risk: prioritize dispatch and monitor closely
D377,F1,P42,2026-04-30,Low,1,161.04,0.92,0.25,1.0,0.38830722490531416,High risk: prioritize dispatch and monitor closely
D493,F5,P185,2026-04-29,Low,1,769.2,0.04,0.92,1.0,0.3881432983197546,High risk: prioritize dispatch and monitor closely
D666,F4,P94,2026-04-20,Low,1,558.25,0.25,0.41,1.0,0.3879888693148662,High risk: prioritize dispatch and monitor closely
D80,F2,P25,2026-04-28,Low,1,314.35,0.56,0.32,1.0,0.38792890774732874,High risk: prioritize dispatch and monitor closely
D639,F2,P105,2026-04-19,Low,1,473.4,0.33,0.43,0.995030959752322,0.3874561621534767,High risk: prioritize dispatch and monitor closely
D1008,F2,P186,2026-04-14,Low,1,188.61,0.88,0.24,1.0,0.3866857384789329,High risk: prioritize dispatch and monitor closely
D1067,F5,P100,2026-04-17,Low,1,277.15,0.48,0.38,1.0,0.38655375272950804,High risk: prioritize dispatch and monitor closely
D911,F1,P5,2026-04-24,Low,1,549.11,0.24,0.4,1.0,0.38647982559155664,High risk: prioritize dispatch and monitor closely
D252,F4,P50,2026-04-10,Low,1,571.14,0.22,0.4,1.0,0.38631290604941426,High risk: prioritize dispatch and monitor closely
D325,F5,P78,2026-04-29,Low,1,728.04,0.04,0.92,1.0,0.3860526422722932,High risk: prioritize dispatch and monitor closely
D265,F3,P38,2026-04-30,Low,1,108.2,0.92,0.25,1.0,0.3856233020300018,High risk: prioritize dispatch and monitor closely
D706,F3,P156,2026-04-20,Low,1,506.07,0.25,0.41,1.0,0.38533847007879884,High risk: prioritize dispatch and monitor closely
D872,F1,P53,2026-04-16,Low,1,42.2,0.35,0.71,1.0,0.3852445771967999,High risk: prioritize dispatch and monitor closely
D189,F2,P26,2026-04-10,Low,1,541.12,0.22,0.4,1.0,0.38478808839769435,High risk: prioritize dispatch and monitor closely
D981,F5,P158,2026-04-14,Low,1,151.0,0.88,0.24,1.0,0.38477539897589547,High risk: prioritize dispatch and monitor closely
D346,F3,P21,2026-04-01,Low,1,443.02,0.55,0.21,1.0,0.3842255308893628,High risk: prioritize dispatch and monitor closely
D1056,F5,P40,2026-04-03,Low,1,484.75,0.11,0.93,1.0,0.38422340749476386,High risk: prioritize dispatch and monitor closely
D461,F4,P10,2026-04-29,Low,1,691.69,0.04,0.92,1.0,0.384206302444178,High risk: prioritize dispatch and monitor closely
D1130,F2,P53,2026-04-12,Low,1,461.75,0.51,0.23,0.9975039123630672,0.38418230049739405,High risk: prioritize dispatch and monitor closely
D443,F2,P61,2026-04-19,Low,1,379.22,0.33,0.43,0.9975078125,0.3839464642165548,High risk: prioritize dispatch and monitor closely
D662,F3,P50,2026-04-24,Low,1,497.79,0.24,0.4,1.0,0.3838731086732934,High risk: prioritize dispatch and monitor closely
D1087,F2,P41,2026-04-01,Low,1,431.57,0.55,0.21,1.0,0.38364394654185474,High risk: prioritize dispatch and monitor closely
D198,F3,P116,2026-04-01,Low,1,426.03,0.55,0.21,1.0,0.38336255114576784,High risk: prioritize dispatch and monitor closely
D152,F3,P143,2026-04-12,Low,1,413.23,0.51,0.23,1.0,0.38300172276470684,High risk: prioritize dispatch and monitor closely
D206,F2,P82,2026-04-25,Medium,1,266.34,0.48,0.08,0.796060339055338,0.3829576533119809,High risk: prioritize dispatch and monitor closely
D796,F4,P99,2026-04-05,Low,1,634.03,0.06,0.74,1.0,0.38249915850174665,High risk: prioritize dispatch and monitor closely
D17,F2,P8,2026-04-01,Low,1,405.51,0.55,0.21,1.0,0.38232027072560487,High risk: prioritize dispatch and monitor closely
D568,F4,P119,2026-04-10,Low,1,491.17,0.22,0.4,1.0,0.3822509584275609,High risk: prioritize dispatch and monitor closely
D466,F3,P158,2026-04-29,Low,1,701.32,0.04,0.92,0.995015612831086,0.38213161342871976,High risk: prioritize dispatch and monitor closely
D857,F2,P123,2026-04-25,Medium,1,271.5,0.48,0.08,0.7935720395233568,0.38193983551647565,High risk: prioritize dispatch and monitor closely
D447,F4,P182,2026-04-01,Low,1,391.24,0.55,0.21,1.0,0.3815954490104136,High risk: prioritize dispatch and monitor closely
D496,F4,P182,2026-04-01,Low,1,391.24,0.55,0.21,1.0,0.3815954490104136,High risk: prioritize dispatch and monitor closely
D315,F1,P105,2026-04-18,Low,1,192.84,0.71,0.25,1.0,0.38148374926684864,High risk: prioritize dispatch and monitor closely
D1065,F5,P133,2026-04-01,Low,1,376.92,0.55,0.21,1.0,0.38086808762558255,High risk: prioritize dispatch and monitor closely
D481,F1,P74,2026-04-03,Low,1,415.07,0.11,0.93,1.0,0.38068412388477585,High risk: prioritize dispatch and monitor closely
D836,F4,P62,2026-04-10,Low,1,456.91,0.22,0.4,1.0,0.38051077679038825,High risk: prioritize dispatch and monitor closely
D420,F1,P133,2026-04-10,Low,1,451.6,0.22,0.4,1.0,0.38024106387464435,High risk: prioritize dispatch and monitor closely
D219,F4,P98,2026-04-24,Low,1,423.93,0.24,0.4,1.0,0.3801215086814203,High risk: prioritize dispatch and monitor closely
D831,F2,P66,2026-04-20,Low,1,401.98,0.25,0.41,1.0,0.38005138582271886,High risk: prioritize dispatch and monitor closely
D159,F2,P66,2026-04-20,Low,1,401.98,0.25,0.41,1.0,0.38005138582271886,High risk: prioritize dispatch and monitor closely
D672,F2,P24,2026-04-01,Low,1,357.09,0.55,0.21,1.0,0.3798608546464485,High risk: prioritize dispatch and monitor closely
D1074,F4,P152,2026-04-05,Low,1,581.06,0.06,0.74,1.0,0.3798086324853709,High risk: prioritize dispatch and monitor closely
D424,F3,P43,2026-04-12,Low,1,348.66,0.51,0.23,1.0,0.37972199339190366,High risk: prioritize dispatch and monitor closely
D1025,F3,P119,2026-04-20,Low,1,394.4,0.25,0.41,1.0,0.3796663719053292,High risk: prioritize dispatch and monitor closely
D1095,F5,P126,2026-04-05,Low,1,571.56,0.06,0.74,1.0,0.37932609525381394,High risk: prioritize dispatch and monitor closely
D994,F5,P126,2026-04-05,Low,1,571.56,0.06,0.74,1.0,0.37932609525381394,High risk: prioritize dispatch and monitor closely
D470,F2,P66,2026-04-24,Low,1,401.98,0.24,0.4,1.0,0.37900659370955986,High risk: prioritize dispatch and monitor closely
D183,F2,P61,2026-04-24,Low,1,379.22,0.24,0.4,1.0,0.37785053608953506,High risk: prioritize dispatch and monitor closely
D780,F4,P43,2026-04-10,Low,1,397.84,0.22,0.4,1.0,0.37751041107796013,High risk: prioritize dispatch and monitor closely
D371,F3,P185,2026-04-28,Low,1,101.66,0.56,0.32,1.0,0.37712566103366124,High risk: prioritize dispatch and monitor closely
D741,F5,P16,2026-04-20,Low,1,342.04,0.25,0.41,1.0,0.37700682985855866,High risk: prioritize dispatch and monitor closely
D244,F1,P20,2026-04-03,Low,1,340.36,0.11,0.93,1.0,0.37688934950902664,High risk: prioritize dispatch and monitor closely
D792,F5,P105,2026-04-25,Low,1,793.91,0.48,0.08,0.9751616352354595,0.3768794223392064,High risk: prioritize dispatch and monitor closely
D810,F2,P112,2026-04-24,Low,1,353.81,0.24,0.4,1.0,0.3765598759786023,High risk: prioritize dispatch and monitor closely
D754,F1,P43,2026-04-03,Low,1,355.51,0.11,0.93,0.9975117004680187,0.3763789577075481,High risk: prioritize dispatch and monitor closely
D472,F3,P43,2026-04-24,Low,1,348.66,0.24,0.4,1.0,0.37629829000570564,High risk: prioritize dispatch and monitor closely
D1123,F3,P104,2026-04-10,Low,1,372.31,0.22,0.4,1.0,0.3762136557598919,High risk: prioritize dispatch and monitor closely
D984,F5,P27,2026-04-01,Low,1,285.1,0.55,0.21,1.0,0.37620423829910293,High risk: prioritize dispatch and monitor closely
D559,F2,P192,2026-04-20,Low,1,324.14,0.25,0.41,1.0,0.37609762812751985,High risk: prioritize dispatch and monitor closely
D1094,F2,P192,2026-04-03,Low,1,324.14,0.11,0.93,1.0,0.3760654806778842,High risk: prioritize dispatch and monitor closely
D125,F3,P156,2026-04-05,Low,1,506.07,0.06,0.74,1.0,0.3759996359596389,High risk: prioritize dispatch and monitor closely
D1035,F4,P119,2026-04-05,Low,1,491.17,0.06,0.74,1.0,0.37524281440698654,High risk: prioritize dispatch and monitor closely
D539,F5,P18,2026-04-20,Low,1,303.25,0.25,0.41,1.0,0.3750365541520226,High risk: prioritize dispatch and monitor closely
D798,F2,P112,2026-04-11,Low,1,353.81,0.89,0.15,0.9851567398871457,0.3749525648250467,High risk: prioritize dispatch and monitor closely
D814,F2,P27,2026-04-19,Low,1,160.53,0.33,0.43,1.0,0.37412036871047927,High risk: prioritize dispatch and monitor closely
D849,F4,P116,2026-04-29,Low,1,512.33,0.04,0.92,0.9975039123630672,0.37381208182663467,High risk: prioritize dispatch and monitor closely
D287,F1,P126,2026-04-05,Low,1,461.52,0.06,0.74,1.0,0.373736790310601,High risk: prioritize dispatch and monitor closely
D1115,F5,P107,2026-04-03,Low,1,268.72,0.11,0.93,1.0,0.3732505108491595,High risk: prioritize dispatch and monitor closely
D890,F2,P20,2026-04-03,Low,1,264.31,0.11,0.93,1.0,0.3730265119869315,High risk: prioritize dispatch and monitor closely
D361,F5,P8,2026-04-24,Low,1,282.4,0.24,0.4,1.0,0.3729327197990781,High risk: prioritize dispatch and monitor closely
D78,F3,P162,2026-04-11,Low,1,204.28,0.89,0.15,0.995033697752729,0.3724378597505137,High risk: prioritize dispatch and monitor closely
D871,F4,P149,2026-04-24,Low,1,261.69,0.24,0.4,1.0,0.37188078863428403,High risk: prioritize dispatch and monitor closely
D1093,F1,P74,2026-04-05,Low,1,415.07,0.06,0.74,1.0,0.3713774372152516,High risk: prioritize dispatch and monitor closely
D562,F3,P74,2026-04-11,Low,1,180.62,0.89,0.15,0.995033697752729,0.37123608807697295,High risk: prioritize dispatch and monitor closely
D679,F3,P20,2026-04-29,Low,1,479.97,0.04,0.92,0.9950349923934846,0.3708984642384572,High risk: prioritize dispatch and monitor closely
D86,F3,P94,2026-04-01,Low,1,176.04,0.55,0.21,1.0,0.3706647108808295,High risk: prioritize dispatch and monitor closely
D954,F5,P149,2026-04-24,Low,1,235.23,0.24,0.4,1.0,0.37053679546091606,High risk: prioritize dispatch and monitor closely
D711,F5,P191,2026-04-25,Low,1,663.16,0.48,0.08,0.9751616352354595,0.37023818623119936,High risk: prioritize dispatch and monitor closely
D47,F2,P107,2026-04-01,Low,1,167.46,0.55,0.21,1.0,0.3702289035706444,High risk: prioritize dispatch and monitor closely
D972,F4,P85,2026-04-10,Low,1,253.88,0.22,0.4,1.0,0.37019819425112493,High risk: prioritize dispatch and monitor closely
D699,F4,P75,2026-04-24,Low,1,207.5,0.24,0.4,1.0,0.3691282946786978,High risk: prioritize dispatch and monitor closely
D228,F2,P41,2026-04-29,Low,1,431.57,0.04,0.92,0.9950117248630673,0.36842809586010816,High risk: prioritize dispatch and monitor closely
D1109,F2,P75,2026-04-29,Low,1,400.02,0.04,0.92,0.9975078125,0.36810948200315996,High risk: prioritize dispatch and monitor closely
D714,F2,P101,2026-04-05,Low,1,334.72,0.06,0.74,1.0,0.367296188104136,High risk: prioritize dispatch and monitor closely
D31,F5,P99,2026-04-03,Low,1,146.91,0.11,0.93,1.0,0.3670633676727439,High risk: prioritize dispatch and monitor closely
D962,F1,P191,2026-04-05,Low,1,329.46,0.06,0.74,1.0,0.36702901485803185,High risk: prioritize dispatch and monitor closely
D193,F4,P186,2026-04-05,Low,1,353.29,0.06,0.74,0.9975155763239876,0.3669615033379531,High risk: prioritize dispatch and monitor closely
D734,F3,P24,2026-04-01,Low,1,88.14,0.55,0.21,1.0,0.3661999716541081,High risk: prioritize dispatch and monitor closely
D138,F3,P112,2026-04-10,Low,1,162.98,0.22,0.4,1.0,0.36558107484601715,High risk: prioritize dispatch and monitor closely
D1146,F2,P179,2026-04-05,Low,1,296.93,0.06,0.74,1.0,0.3653767057903954,High risk: prioritize dispatch and monitor closely
D320,F3,P151,2026-04-10,Low,1,147.55,0.22,0.4,1.0,0.36479733279518317,High risk: prioritize dispatch and monitor closely
D656,F5,P152,2026-04-20,Low,1,94.71,0.25,0.41,1.0,0.3644441000184563,High risk: prioritize dispatch and monitor closely
D393,F2,P18,2026-04-10,Low,1,138.16,0.22,0.4,1.0,0.3643203828368337,High risk: prioritize dispatch and monitor closely
D760,F4,P173,2026-04-03,Low,1,101.85,0.11,0.93,0.9975026096033404,0.3634900296044553,High risk: prioritize dispatch and monitor closely
D169,F4,P85,2026-04-05,Low,1,253.88,0.06,0.74,1.0,0.36319005023055057,High risk: prioritize dispatch and monitor closely
D312,F2,P162,2026-04-29,Low,1,353.09,0.04,0.92,0.9900208442066806,0.3618746609370541,High risk: prioritize dispatch and monitor closely
D528,F2,P191,2026-04-29,Low,1,271.34,0.04,0.92,0.9975078125,0.36157338821823953,High risk: prioritize dispatch and monitor closely
D1187,F4,P41,2026-04-29,Low,1,255.62,0.04,0.92,0.9950617301701414,0.359516719729475,High risk: prioritize dispatch and monitor closely
D658,F3,P112,2026-04-29,Low,1,162.98,0.04,0.92,0.9925389047565518,0.353513548970474,High risk: prioritize dispatch and monitor closely
D982,F5,P148,2026-04-05,Low,1,61.31,0.06,0.74,1.0,0.35340876657992787,High risk: prioritize dispatch and monitor closely
D455,F1,P169,2026-04-25,Low,1,214.37,0.48,0.08,0.9702151241419023,0.3448982724845305,High risk: prioritize dispatch and monitor closely
D133,F4,P120,2026-04-25,Low,1,319.4,0.48,0.08,0.9304919721177549,0.3298006238528639,High risk: prioritize dispatch and monitor closely
D554,F3,P40,2026-04-25,Low,1,739.68,0.48,0.08,0.8632838858659204,0.31657811065692293,High risk: prioritize dispatch and monitor closely
D1045,F3,P42,2026-04-25,Low,1,645.45,0.48,0.08,0.8657532938520704,0.31306204367319895,High risk: prioritize dispatch and monitor closely
D738,F4,P192,2026-04-25,Low,1,345.73,0.48,0.08,0.8880658945642302,0.3093152258940974,High risk: prioritize dispatch and monitor closely
D233,F2,P140,2026-04-25,Low,1,256.98,0.48,0.08,0.8807346165375176,0.30103630786107355,High risk: prioritize dispatch and monitor closely
D385,F5,P120,2026-04-25,Low,1,616.49,0.48,0.08,0.8358124344821133,0.29619032615329427,High risk: prioritize dispatch and monitor closely
D854,F3,P8,2026-04-25,Low,1,639.33,0.48,0.08,0.8308763773359807,0.29481147746899655,High risk: prioritize dispatch and monitor closely
D166,F4,P16,2026-04-25,Low,1,192.04,0.48,0.08,0.8707877406419918,0.29262139010318294,High risk: prioritize dispatch and monitor closely
D642,F1,P38,2026-04-25,Low,1,467.75,0.48,0.08,0.8332370058012546,0.28731058840865786,High risk: prioritize dispatch and monitor closely
D364,F4,P37,2026-04-25,High,1,365.02,0.48,0.08,0.352345799686833,0.28473559324552744,Priority project: schedule early
D434,F3,P86,2026-04-25,Low,1,433.19,0.48,0.08,0.6664371173376006,0.19975797012541252,High risk: prioritize dispatch and monitor closely
D1137,F2,P121,2026-04-25,Medium,1,445.72,0.48,0.08,0.3195586581416974,0.14696983121536278,Normal planning
D308,F3,P62,2026-04-25,Low,1,628.13,0.48,0.08,0.402350020460256,0.07382061579006018,Normal planning
