delivery_id,factory_id,project_id,date,priority_level,predicted_delay_probability,predicted_delay_class,priority_score,delay_hours,reward_score,optimized_planning_score,recommended_action
D309,F4,P138,2026-04-09,Medium,1.0,1,0.5451194529532871,6.609999999999999,-25.22,1.0702846791861291,High risk: prioritize dispatch and monitor closely
D740,F2,P2,2026-04-02,Low,1.0,1,0.46611991719575324,2.02,-19.04,1.0698311525795865,High risk: prioritize dispatch and monitor closely
D529,F1,P32,2026-04-22,Medium,1.0,1,0.5944421830414128,8.57,-29.14,1.0697853452173152,High risk: prioritize dispatch and monitor closely
D62,F4,P90,2026-04-06,Medium,1.0,1,0.5605098889619422,7.26,-26.52,1.069152491910595,High risk: prioritize dispatch and monitor closely
D381,F4,P57,2026-04-09,Medium,1.0,1,0.5502709188506032,6.870000000000001,-25.740000000000002,1.0688270957697692,High risk: prioritize dispatch and monitor closely
D478,F2,P93,2026-04-04,Medium,1.0,1,0.6457064345069994,10.639999999999999,-33.28,1.0684313963778687,High risk: prioritize dispatch and monitor closely
D208,F5,P139,2026-04-25,Medium,0.9453431794502143,1,0.4634936325411597,3.51,-19.02,1.0674590621293651,High risk: prioritize dispatch and monitor closely
D522,F1,P52,2026-04-09,High,1.0,1,0.6886595492575599,10.870000000000001,-36.74,1.0674089137720488,Immediate action: allocate fastest route and backup resources
D1092,F1,P72,2026-04-13,Medium,1.0,1,0.577372719834958,8.0,-28.0,1.0672049516600723,High risk: prioritize dispatch and monitor closely
D259,F3,P32,2026-04-25,Medium,0.8781327642863904,1,0.4230863134617345,1.9500000000000002,-15.9,1.0667060389319938,High risk: prioritize dispatch and monitor closely
D1097,F2,P181,2026-04-30,Medium,1.0,1,0.5193856702211475,5.74,-23.48,1.0666657922343654,High risk: prioritize dispatch and monitor closely
D953,F2,P113,2026-04-07,Medium,1.0,1,0.6001216823978717,8.95,-29.9,1.0658054648076327,High risk: prioritize dispatch and monitor closely
D176,F5,P178,2026-04-24,Medium,1.0,1,0.5042336401753555,5.18,-22.36,1.0657486376334133,High risk: prioritize dispatch and monitor closely
D90,F3,P11,2026-04-21,High,1.0,1,0.6938938366883519,11.149999999999999,-37.3,1.0655257634804212,Immediate action: allocate fastest route and backup resources
D289,F1,P35,2026-04-03,Medium,1.0,1,0.5054707916350349,5.25,-22.5,1.065206429662488,High risk: prioritize dispatch and monitor closely
D581,F1,P172,2026-04-04,High,1.0,1,0.7708903065889189,14.209999999999999,-43.42,1.064738806843113,Immediate action: allocate fastest route and backup resources
D42,F1,P93,2026-04-06,Medium,1.0,1,0.5573099052158279,7.3100000000000005,-26.62,1.06468153714262,High risk: prioritize dispatch and monitor closely
D576,F3,P9,2026-04-07,Low,1.0,1,0.45456965980497055,1.78,-18.56,1.064381556093735,High risk: prioritize dispatch and monitor closely
D924,F4,P48,2026-04-11,High,1.0,1,0.6520449477634478,9.549999999999997,-34.099999999999994,1.0643479472550594,Immediate action: allocate fastest route and backup resources
D688,F2,P127,2026-04-11,Medium,0.9926074658104289,1,0.49941119085189306,5.05,-22.1,1.0642307129667887,High risk: prioritize dispatch and monitor closely
D414,F3,P183,2026-04-13,High,1.0,1,0.7011648529542818,11.490000000000002,-37.980000000000004,1.064154176797698,Immediate action: allocate fastest route and backup resources
D664,F1,P57,2026-04-05,Medium,1.0,1,0.49750606640316686,4.98,-21.96,1.0641049479486675,High risk: prioritize dispatch and monitor closely
D380,F2,P93,2026-04-18,Medium,1.0,1,0.5183221653256878,5.799999999999999,-23.599999999999998,1.064077122112673,High risk: prioritize dispatch and monitor closely
D356,F1,P90,2026-04-07,Medium,1.0,1,0.5911662993141031,8.670000000000002,-29.340000000000003,1.063967519446284,High risk: prioritize dispatch and monitor closely
D1164,F1,P49,2026-04-18,High,1.0,1,0.6599778267572487,9.879999999999999,-34.76,1.0638924175045796,Immediate action: allocate fastest route and backup resources
D1057,F3,P106,2026-04-11,Medium,1.0,1,0.511573788251877,5.549999999999999,-23.099999999999998,1.063683600148166,High risk: prioritize dispatch and monitor closely
D1062,F1,P114,2026-04-28,Medium,1.0,1,0.5137944271605634,5.640000000000001,-23.28,1.0636164912175028,High risk: prioritize dispatch and monitor closely
D1127,F4,P181,2026-04-03,Medium,1.0,1,0.5090400433467722,5.459999999999999,-22.919999999999998,1.0634376030824102,High risk: prioritize dispatch and monitor closely
D840,F2,P19,2026-04-20,Medium,0.9900338109273279,1,0.4990630929589307,5.0699999999999985,-22.139999999999997,1.0633742266650823,High risk: prioritize dispatch and monitor closely
D89,F5,P193,2026-04-02,Medium,1.0,1,0.6085313843121107,9.38,-30.76,1.0632848159338697,High risk: prioritize dispatch and monitor closely
D616,F4,P14,2026-04-22,Medium,1.0,1,0.5982928301492371,8.979999999999999,-29.959999999999997,1.0632140299458817,High risk: prioritize dispatch and monitor closely
D365,F1,P63,2026-04-05,Medium,0.9975117004680187,1,0.4920783662451593,4.809999999999999,-21.619999999999997,1.0629985492649865,High risk: prioritize dispatch and monitor closely
D990,F3,P79,2026-04-14,High,1.0,1,0.6597180024420366,9.91,-34.82,1.0628700105762512,Immediate action: allocate fastest route and backup resources
D989,F2,P55,2026-04-16,High,1.0,1,0.6603253386913447,9.950000000000001,-34.900000000000006,1.0624605700080705,Immediate action: allocate fastest route and backup resources
D586,F5,P147,2026-04-11,High,1.0,1,0.6423352827966667,9.25,-33.5,1.0622641084194424,Immediate action: allocate fastest route and backup resources
D747,F3,P142,2026-04-07,Medium,0.9975078125,1,0.5928354838711549,8.809999999999999,-29.619999999999997,1.062077985142126,High risk: prioritize dispatch and monitor closely
D436,F5,P60,2026-04-23,Medium,1.0,1,0.5660231360790828,7.760000000000002,-27.520000000000003,1.0619560288091285,High risk: prioritize dispatch and monitor closely
D622,F2,P43,2026-04-27,Low,1.0,1,0.47679693307534843,2.76,-20.52,1.0616977973356434,High risk: prioritize dispatch and monitor closely
D597,F2,P127,2026-04-29,Medium,0.9925363825869813,1,0.483831335730512,4.54,-21.08,1.061614762268387,High risk: prioritize dispatch and monitor closely
D439,F2,P33,2026-04-22,Medium,1.0,1,0.5867942218881997,8.62,-29.24,1.0608664130422414,High risk: prioritize dispatch and monitor closely
D225,F1,P22,2026-04-16,Medium,1.0,1,0.531199899328497,6.4399999999999995,-24.88,1.0606864270356653,High risk: prioritize dispatch and monitor closely
D1118,F3,P17,2026-04-19,High,1.0,1,0.6551622427834998,9.82,-34.64,1.0606019987570634,Immediate action: allocate fastest route and backup resources
D767,F2,P17,2026-04-18,High,1.0,1,0.6528403392016299,9.74,-34.480000000000004,1.0603136488101708,Immediate action: allocate fastest route and backup resources
D993,F4,P77,2026-04-23,Medium,1.0,1,0.5747311553399375,8.189999999999998,-28.379999999999995,1.059733697281981,High risk: prioritize dispatch and monitor closely
D806,F4,P137,2026-04-22,High,1.0,1,0.7366926351026087,13.069999999999997,-41.13999999999999,1.0595192746552269,Immediate action: allocate fastest route and backup resources
D805,F2,P81,2026-04-14,Medium,1.0,1,0.5201377590400983,6.059999999999999,-24.119999999999997,1.0592836665134078,High risk: prioritize dispatch and monitor closely
D602,F4,P48,2026-04-23,High,1.0,1,0.7114695084149694,12.129999999999999,-39.26,1.0581904031785687,Immediate action: allocate fastest route and backup resources
D896,F2,P6,2026-04-12,Medium,1.0,1,0.5044654867582866,5.49,-22.98,1.058100463880808,High risk: prioritize dispatch and monitor closely
D1076,F5,P174,2026-04-24,Medium,1.0,1,0.5186406781078613,6.050000000000001,-24.1,1.058040779785543,High risk: prioritize dispatch and monitor closely
D298,F3,P13,2026-04-23,Medium,1.0,1,0.5683916319851354,8.010000000000002,-28.020000000000003,1.0579696696058776,High risk: prioritize dispatch and monitor closely
D808,F2,P31,2026-04-25,High,0.7460647279208439,1,0.48622046329498514,3.3000000000000007,-21.6,1.0573948405191844,High risk: prioritize dispatch and monitor closely
D108,F5,P62,2026-04-22,Low,1.0,1,0.44897955681983176,1.8600000000000003,-18.72,1.0567578994736193,High risk: prioritize dispatch and monitor closely
D227,F2,P164,2026-04-18,Medium,1.0,1,0.5147884689889072,5.949999999999999,-23.9,1.0567305127103102,High risk: prioritize dispatch and monitor closely
D674,F2,P161,2026-04-26,High,1.0,1,0.6577583768014902,10.139999999999999,-35.28,1.0550639182351453,Immediate action: allocate fastest route and backup resources
D1106,F5,P84,2026-04-06,Medium,1.0,1,0.5541967781713938,7.59,-27.18,1.0544509723757658,High risk: prioritize dispatch and monitor closely
D1107,F4,P103,2026-04-02,High,1.0,1,0.7362066723106478,13.26,-41.519999999999996,1.0542036219801953,Immediate action: allocate fastest route and backup resources
D426,F4,P117,2026-04-18,Medium,1.0,1,0.515485354338061,6.09,-24.18,1.053868679198254,High risk: prioritize dispatch and monitor closely
D541,F2,P123,2026-04-03,Medium,1.0,1,0.4983917164811309,5.430000000000001,-22.86,1.0535518588298853,High risk: prioritize dispatch and monitor closely
D687,F5,P108,2026-04-17,Medium,1.0,1,0.5277451625509184,6.589999999999998,-25.179999999999996,1.0534187771925048,High risk: prioritize dispatch and monitor closely
D463,F3,P139,2026-04-08,Medium,1.0,1,0.604953080577689,9.639999999999999,-31.279999999999998,1.0530974628857723,High risk: prioritize dispatch and monitor closely
D1041,F3,P164,2026-04-24,Medium,0.9950194886870548,1,0.5078137414760397,5.84,-23.68,1.0525519214455366,High risk: prioritize dispatch and monitor closely
D231,F4,P39,2026-04-27,Medium,1.0,1,0.6166981907197541,10.129999999999999,-32.26,1.0523870570136025,High risk: prioritize dispatch and monitor closely
D964,F5,P47,2026-04-09,High,1.0,1,0.6809795882668855,11.159999999999998,-37.31999999999999,1.0523573208545827,Immediate action: allocate fastest route and backup resources
D35,F1,P22,2026-04-19,Medium,1.0,1,0.514065308672689,6.110000000000001,-24.220000000000002,1.051940245124138,High risk: prioritize dispatch and monitor closely
D1012,F3,P114,2026-04-05,Medium,1.0,1,0.4920442528758705,5.25,-22.5,1.0517798909033234,High risk: prioritize dispatch and monitor closely
D177,F1,P4,2026-04-03,High,1.0,1,0.6489194598322758,9.959999999999997,-34.919999999999995,1.0508004969446296,Immediate action: allocate fastest route and backup resources
D818,F1,P12,2026-04-07,Medium,1.0,1,0.596477764398725,9.399999999999999,-30.799999999999997,1.0507228076117396,High risk: prioritize dispatch and monitor closely
D514,F1,P138,2026-04-23,Medium,1.0,1,0.5819356901740462,8.829999999999998,-29.659999999999997,1.0506698030362729,High risk: prioritize dispatch and monitor closely
D570,F3,P91,2026-04-02,Low,1.0,1,0.47114338374322473,3.01,-21.02,1.0496893928942161,High risk: prioritize dispatch and monitor closely
D830,F1,P15,2026-04-30,High,1.0,1,0.6594017209332709,10.440000000000001,-35.88,1.0490814362357619,Immediate action: allocate fastest route and backup resources
D520,F1,P53,2026-04-06,Low,1.0,1,0.4080692664381201,0.5699999999999998,-16.14,1.0486386614559136,High risk: prioritize dispatch and monitor closely
D628,F1,P115,2026-04-18,Medium,1.0,1,0.514746310472887,6.27,-24.54,1.0485541396543816,High risk: prioritize dispatch and monitor closely
D629,F3,P117,2026-04-12,Medium,1.0,1,0.5250896359689572,6.680000000000003,-25.360000000000007,1.0484755027711938,High risk: prioritize dispatch and monitor closely
D825,F5,P152,2026-04-13,Low,1.0,1,0.428144271471521,1.37,-17.740000000000002,1.0483781301395432,High risk: prioritize dispatch and monitor closely
D237,F5,P189,2026-04-25,High,0.9850623044482175,1,0.6273457875275469,9.21,-33.42,1.0482913899678112,Immediate action: allocate fastest route and backup resources
D877,F1,P57,2026-04-19,Medium,1.0,1,0.5131779481005523,6.219999999999999,-24.439999999999998,1.0482567483039076,High risk: prioritize dispatch and monitor closely
D1031,F5,P37,2026-04-12,High,1.0,1,0.6487075477509927,10.060000000000002,-35.120000000000005,1.048046642819625,Immediate action: allocate fastest route and backup resources
D351,F3,P150,2026-04-01,Medium,1.0,1,0.5124890063764714,6.23,-24.46,1.0473136123754547,High risk: prioritize dispatch and monitor closely
D91,F4,P138,2026-04-18,Medium,1.0,1,0.5155920204629314,6.389999999999999,-24.779999999999998,1.0463495191919603,High risk: prioritize dispatch and monitor closely
D278,F3,P151,2026-04-27,Low,1.0,1,0.47667045752728776,3.3699999999999997,-21.74,1.0460654753208822,High risk: prioritize dispatch and monitor closely
D709,F5,P134,2026-04-20,Medium,1.0,1,0.5095278075297832,6.170000000000002,-24.340000000000003,1.0458775787549992,High risk: prioritize dispatch and monitor closely
D232,F4,P49,2026-04-26,High,1.0,1,0.6604692201749841,10.61,-36.22,1.0458276340031487,Immediate action: allocate fastest route and backup resources
D573,F5,P106,2026-04-11,Medium,1.0,1,0.5249954343641507,6.789999999999999,-25.58,1.0455851649182941,High risk: prioritize dispatch and monitor closely
D834,F4,P193,2026-04-14,Medium,1.0,1,0.5259398882991243,6.829999999999998,-25.659999999999997,1.045512842035779,High risk: prioritize dispatch and monitor closely
D690,F5,P12,2026-04-26,Medium,1.0,1,0.53533614148586,7.220000000000001,-26.44,1.0449955212520012,High risk: prioritize dispatch and monitor closely
D632,F5,P30,2026-04-25,Medium,0.9428016643104171,1,0.47831832977000455,4.98,-21.96,1.0449172113155054,High risk: prioritize dispatch and monitor closely
D696,F5,P109,2026-04-04,High,1.0,1,0.7799218797618805,15.36,-45.72,1.0445380465132785,Immediate action: allocate fastest route and backup resources
D534,F2,P110,2026-04-02,Low,1.0,1,0.46946059863991096,3.1500000000000004,-21.3,1.0444478889296924,High risk: prioritize dispatch and monitor closely
D334,F4,P168,2026-04-01,Medium,1.0,1,0.5085743595937249,6.1899999999999995,-24.38,1.0444157424101967,High risk: prioritize dispatch and monitor closely
D943,F4,P57,2026-04-28,Medium,1.0,1,0.5210167396821507,6.68,-25.36,1.0444026064843874,High risk: prioritize dispatch and monitor closely
D491,F4,P73,2026-04-29,High,0.9950117248630673,1,0.6407878553025999,9.900000000000002,-34.800000000000004,1.0441940576411863,Immediate action: allocate fastest route and backup resources
D575,F2,P183,2026-04-21,High,1.0,1,0.6857709573125012,11.669999999999998,-38.339999999999996,1.044184785477219,Immediate action: allocate fastest route and backup resources
D141,F2,P33,2026-04-02,Medium,1.0,1,0.6044110242885427,9.980000000000002,-31.960000000000004,1.0439128036479732,High risk: prioritize dispatch and monitor closely
D73,F2,P17,2026-04-14,High,1.0,1,0.658257184465239,10.6,-36.2,1.0438697924977758,Immediate action: allocate fastest route and backup resources
D707,F3,P177,2026-04-14,Medium,1.0,1,0.5331809943760458,7.199999999999999,-26.4,1.0433487625509315,High risk: prioritize dispatch and monitor closely
D504,F2,P22,2026-04-29,Medium,0.9875304590997832,1,0.48525793214692553,5.33,-22.66,1.0429600165394013,High risk: prioritize dispatch and monitor closely
D1019,F2,P59,2026-04-07,Medium,1.0,1,0.5959835446868251,9.689999999999998,-31.379999999999995,1.0428569559730478,High risk: prioritize dispatch and monitor closely
D120,F4,P79,2026-04-16,High,1.0,1,0.6642547155580019,10.88,-36.760000000000005,1.0427498858681186,Immediate action: allocate fastest route and backup resources
D670,F3,P56,2026-04-01,High,1.0,1,0.6437970378277402,10.130000000000003,-35.260000000000005,1.0413567734657676,Immediate action: allocate fastest route and backup resources
D157,F4,P28,2026-04-03,High,1.0,1,0.6432747900909158,10.11,-35.22,1.0413429141376875,Immediate action: allocate fastest route and backup resources
D654,F3,P33,2026-04-17,Medium,0.9950155763239876,1,0.524468683083689,6.960000000000001,-25.92,1.040737112163506,High risk: prioritize dispatch and monitor closely
D857,F2,P123,2026-04-25,Medium,0.7935720395233568,1,0.38193983551647565,1.38,-14.76,1.0400486306359469,High risk: prioritize dispatch and monitor closely
D224,F4,P181,2026-04-17,Medium,0.9950104058272632,1,0.5193485892006063,6.790000000000001,-25.580000000000002,1.0399383197547496,High risk: prioritize dispatch and monitor closely
D929,F2,P93,2026-04-04,Medium,1.0,1,0.6457064345069994,11.790000000000001,-35.58,1.0391990628750725,High risk: prioritize dispatch and monitor closely
D433,F4,P181,2026-04-18,Medium,1.0,1,0.5211274844097813,6.890000000000002,-25.780000000000005,1.039175272920203,High risk: prioritize dispatch and monitor closely
